state,year,month,unemployment_rate,UPT,PostCOVID,VRM,StringencyIndex,gdp_per_capita,red,blue
Louisiana,2022,12,3.2,1198390.0,1,1122446.0,22.84,52470.64,,
Louisiana,2023,1,3.8,1203790.0,1,1109779.0,,53203.28,,
Louisiana,2023,2,3.5,1231115.0,1,1003598.0,,53187.76,,
Louisiana,2023,3,3.3,1355692.0,1,1139913.0,,53172.25,,
Louisiana,2023,4,3.1,1267288.0,1,1083296.0,,53458.74,,
Louisiana,2023,5,3.6,1349768.0,1,1146303.0,,53443.16,,
Louisiana,2023,6,4.3,1263437.0,1,1044546.0,,53427.59,,
Louisiana,2023,7,3.7,1252021.0,1,1091622.0,,54336.74,,
Louisiana,2023,8,3.9,1374992.0,1,1095479.0,,54320.92,,
Louisiana,2023,9,4.0,1327246.0,1,1027644.0,,54305.11,,
Louisiana,2023,10,4.0,1418322.0,1,1067557.0,,55250.08,,
Louisiana,2023,11,3.8,1348298.0,1,1031748.0,,55234.01,,
Louisiana,2023,12,3.9,1340089.0,1,1056027.0,,55217.95,,
Louisiana,2024,1,4.4,1254798.0,1,1030521.0,,55139.05,1.0,0.0
Louisiana,2024,2,4.2,1421160.0,1,980354.0,,55135.76,1.0,0.0
Louisiana,2024,3,4.0,1470194.0,1,1056420.0,,55132.46,1.0,0.0
Louisiana,2024,4,3.6,1490745.0,1,1045642.0,,55727.12,1.0,0.0
Louisiana,2024,5,3.8,1470263.0,1,1046408.0,,55723.79,1.0,0.0
Louisiana,2024,6,4.9,1372713.0,1,1004799.0,,55720.46,1.0,0.0
Louisiana,2024,7,4.8,1419862.0,1,1035882.0,,55927.24,1.0,0.0
Louisiana,2024,8,4.8,1731848.0,1,1056613.0,,55923.9,1.0,0.0
Louisiana,2024,9,4.6,1458843.0,1,976543.0,,55920.56,1.0,0.0
Louisiana,2024,10,4.6,1757058.0,1,1082287.0,,55949.71,1.0,0.0
Louisiana,2024,11,4.4,1622198.0,1,1012615.0,,55946.36,1.0,0.0
Louisiana,2024,12,4.2,1530107.0,1,1042756.0,,55943.02,1.0,0.0
Louisiana,2025,1,4.4,1385171.0,1,948774.0,,,,
Louisiana,2025,2,4.2,1516252.0,1,989780.0,,,,
Louisiana,2025,3,4.4,1612764.0,1,1079310.0,,,,
Louisiana,2025,4,3.9,1633349.0,1,1065451.0,,,,
Louisiana,2025,5,4.6,1677295.0,1,1087350.0,,,,
Louisiana,2025,6,5.1,1531272.0,1,1043436.0,,,,
Louisiana,2025,7,4.7,1611569.0,1,1082681.0,,,,
Louisiana,2025,8,4.3,1744174.0,1,1075630.0,,,,
Louisiana,2025,9,4.4,1703122.0,1,1048227.0,,,,
Louisiana,2025,10,4.300000000000001,1816761.0,1,1096589.0,,,,
Louisiana,2025,11,4.2,1476069.0,1,962781.0,,,,
Louisiana,2025,12,3.9,1429743.0,1,1017938.0,,,,
Maine,2016,1,4.8,171223.0,0,99604.0,,46159.11,0.0,1.0
Maine,2016,2,4.7,169659.0,0,98751.0,,46149.31,0.0,1.0
Maine,2016,3,4.7,181138.0,0,99351.0,,46139.52,0.0,1.0
Maine,2016,4,4.0,160510.0,0,83406.0,,46617.28,0.0,1.0
Maine,2016,5,3.7,157924.0,0,73209.0,,46607.38,0.0,1.0
Maine,2016,6,3.6,157551.0,0,85515.0,,46597.5,0.0,1.0
Maine,2016,7,3.4,137507.0,0,81125.0,,46490.17,0.0,1.0
Maine,2016,8,3.2,152215.0,0,88537.0,,46480.31,0.0,1.0
Maine,2016,9,3.3,166568.0,0,84595.0,,46470.46,0.0,1.0
Maine,2016,10,3.3,162915.0,0,87557.0,,46797.71,0.0,1.0
Maine,2016,11,3.5,163715.0,0,85340.0,,46787.8,0.0,1.0
Maine,2016,12,3.5,175859.0,0,108434.0,,46777.89,0.0,1.0
Maine,2017,1,4.3,185865.0,0,115975.0,,46887.76,,
Maine,2017,2,4.2,165496.0,0,114230.0,,46874.95,,
Maine,2017,3,3.9,194693.0,0,122194.0,,46862.15,,
Maine,2017,4,3.6,162225.0,0,90635.0,,46789.51,,
Maine,2017,5,3.5,170301.0,0,88453.0,,46776.74,,
Maine,2017,6,3.2,167520.0,0,86413.0,,46763.98,,
Maine,2017,7,3.2,141299.0,0,81297.0,,47192.2,,
Maine,2017,8,2.9,152992.0,0,88406.0,,47179.33,,
Maine,2017,9,2.9,167262.0,0,94153.0,,47166.46,,
Maine,2017,10,2.9,174781.0,0,101751.0,,47556.88,,
Maine,2017,11,3.2,160035.0,0,102112.0,,47543.92,,
Maine,2017,12,3.0,171476.0,0,112009.0,,47530.97,,
Maine,2018,1,3.7,178499.0,0,144571.0,,48047.83,,
Maine,2018,2,3.7,178465.0,0,127375.0,,48030.96,,
Maine,2018,3,3.5,188757.0,0,135834.0,,48014.11,,
Maine,2018,4,3.3,165975.0,0,109338.0,,48265.62,,
Maine,2018,5,3.1,169596.0,0,101056.0,,48248.69,,
Maine,2018,6,3.1,159855.0,0,98201.0,,48231.78,,
Maine,2018,7,3.1,146113.0,0,85148.0,,48505.28,,
Maine,2018,8,2.8,160162.0,0,105126.0,,48488.29,,
Maine,2018,9,2.8,190473.0,0,106914.0,,48471.31,,
Maine,2018,10,2.9,207699.0,0,118115.0,,48313.01,,
Maine,2018,11,3.0,176166.0,0,111697.0,,48296.11,,
Maine,2018,12,3.2,193408.0,0,131535.0,,48279.22,,
Maine,2019,1,3.9,199619.0,0,150654.0,,48574.42,,
Maine,2019,2,3.6,194802.0,0,158215.0,,48518.01,,
Maine,2019,3,3.5,216203.0,0,171047.0,,48461.73,,
Maine,2019,4,3.0,200092.0,0,139224.0,,48827.66,,
Maine,2019,5,2.8,188876.0,0,134713.0,,48771.16,,
Maine,2019,6,2.5,166982.0,0,130707.0,,48714.78,,
Maine,2019,7,2.5,163878.0,0,130725.0,,49676.86,,
Maine,2019,8,2.4,169572.0,0,133975.0,,49619.57,,
Maine,2019,9,2.4,202408.0,0,125149.0,,49562.41,,
Maine,2019,10,2.5,210491.0,0,138230.0,,50299.59,,
Maine,2019,11,2.8,179891.0,0,128022.0,,50241.78,,
Maine,2019,12,2.8,185332.0,0,151004.0,,50184.11,,
Maine,2020,1,3.7,207205.0,0,161038.0,0.36,50016.64,0.0,1.0
Maine,2020,2,3.8,199102.0,0,159104.0,10.82,49972.5,0.0,1.0
Maine,2020,3,4.3,135071.0,0,136220.0,46.35,49928.44,0.0,1.0
Maine,2020,4,9.2,40979.0,1,87030.0,92.93,46595.37,0.0,1.0
Maine,2020,5,9.7,44995.0,1,88754.0,89.6,46554.36,0.0,1.0
Maine,2020,6,6.4,45479.0,1,89146.0,83.33,46513.42,0.0,1.0
Maine,2020,7,6.7,77485.0,1,93575.0,83.33,49986.24,0.0,1.0
Maine,2020,8,3.6,92269.0,1,96415.0,83.09,49942.36,0.0,1.0
Maine,2020,9,3.0,101879.0,1,120117.0,71.42,49898.56,0.0,1.0
Maine,2020,10,3.0,80129.0,1,128305.0,66.96,50879.99,0.0,1.0
Maine,2020,11,3.4,71441.0,1,121144.0,63.45,50835.45,0.0,1.0
Maine,2020,12,4.0,75792.0,1,143328.0,61.11,50790.98,0.0,1.0
Maine,2021,1,5.5,82403.0,1,143164.0,59.68,51014.9,,
Maine,2021,2,5.7,76712.0,1,140748.0,55.56,50976.16,,
Maine,2021,3,5.5,86882.0,1,149012.0,55.56,50937.47,,
Maine,2021,4,5.4,75149.0,1,130368.0,54.32,51506.6,,
Maine,2021,5,5.1,75840.0,1,115037.0,44.21,51467.57,,
Maine,2021,6,5.2,83004.0,1,116550.0,34.45,51428.61,,
Maine,2021,7,4.7,84975.0,1,116898.0,34.26,51830.04,,
Maine,2021,8,4.5,88878.0,1,119836.0,31.46,51790.86,,
Maine,2021,9,4.0,115531.0,1,120487.0,29.9,51751.74,,
Maine,2021,10,3.9,111165.0,1,129662.0,29.27,51914.34,,
Maine,2021,11,4.0,103907.0,1,122426.0,23.95,51875.19,,
Maine,2021,12,3.7,106723.0,1,138360.0,24.77,51836.09,,
Maine,2022,1,4.4,91745.0,1,141759.0,19.83,52235.4,,
Maine,2022,2,4.0,106828.0,1,133599.0,19.61,52202.87,,
Maine,2022,3,3.6,125797.0,1,147064.0,19.51,52170.37,,
Maine,2022,4,3.0,104395.0,1,120499.0,19.41,52238.34,,
Maine,2022,5,2.8,103117.0,1,119039.0,19.29,52205.86,,
Maine,2022,6,2.5,99708.0,1,119285.0,19.21,52173.43,,
Maine,2022,7,2.3,93566.0,1,111970.0,19.14,51826.03,,
Maine,2022,8,2.1,106935.0,1,121977.0,20.24,51793.87,,
Maine,2022,9,2.2,129813.0,1,115435.0,23.54,51761.75,,
Maine,2022,10,2.3,129550.0,1,119109.0,23.08,52608.63,,
Maine,2022,11,2.6,122434.0,1,117141.0,21.88,52576.04,,
Maine,2022,12,2.4,129502.0,1,138682.0,21.82,52543.5,,
Maine,2023,1,3.0,132067.0,1,140255.0,,53095.88,,
Maine,2023,2,3.2,125588.0,1,135267.0,,53075.55,,
Maine,2023,3,3.0,158472.0,1,147318.0,,53055.22,,
Maine,2023,4,2.4,141382.0,1,121882.0,,53384.02,,
Maine,2023,5,2.5,151191.0,1,122073.0,,53363.6,,
Maine,2023,6,2.4,148004.0,1,123828.0,,53343.19,,
Maine,2023,7,2.4,137633.0,1,116981.0,,54191.0,,
Maine,2023,8,2.3,155025.0,1,127758.0,,54170.29,,
Maine,2023,9,2.3,175982.0,1,123832.0,,54149.6,,
Maine,2023,10,2.5,169067.0,1,131703.0,,54406.14,,
Maine,2023,11,2.8,159131.0,1,128504.0,,54385.37,,
Maine,2023,12,2.8,157958.0,1,146419.0,,54364.62,,
Maine,2024,1,3.3,175505.0,1,155056.0,,54990.0,0.0,1.0
Maine,2024,2,3.5,182233.0,1,147039.0,,54969.06,0.0,1.0
Maine,2024,3,3.2,178963.0,1,156261.0,,54948.15,0.0,1.0
Maine,2024,4,2.9,169232.0,1,135700.0,,54827.96,0.0,1.0
Maine,2024,5,2.8,167370.0,1,131444.0,,54807.11,0.0,1.0
Maine,2024,6,2.8,146158.0,1,128893.0,,54786.28,0.0,1.0
Maine,2024,7,3.0,143360.0,1,128212.0,,55155.08,0.0,1.0
Maine,2024,8,2.9,145247.0,1,135726.0,,55134.13,0.0,1.0
Maine,2024,9,2.8,171312.0,1,122304.0,,55113.2,0.0,1.0
Maine,2024,10,3.1,175879.0,1,129566.0,,55481.46,0.0,1.0
Maine,2024,11,3.6,142829.0,1,119743.0,,55460.41,0.0,1.0
Maine,2024,12,3.5,130868.0,1,122344.0,,55439.38,0.0,1.0
Maine,2025,1,4.0,138269.0,1,142029.0,,,,
Maine,2025,2,4.0,132800.0,1,130553.0,,,,
Maine,2025,3,3.8,160552.0,1,145327.0,,,,
Maine,2025,4,3.4,163099.0,1,143313.0,,,,
Maine,2025,5,3.3,159493.0,1,143549.0,,,,
Maine,2025,6,2.6,150273.0,1,141347.0,,,,
Maine,2025,7,2.8,144932.0,1,146192.0,,,,
Maine,2025,8,2.9,148383.0,1,145806.0,,,,
Maine,2025,9,3.0,181773.0,1,143028.0,,,,
Maine,2025,10,3.2,190743.0,1,154512.0,,,,
Maine,2025,11,3.4,153672.0,1,136991.0,,,,
Maine,2025,12,3.2,152519.0,1,145210.0,,,,
Maryland,2016,1,4.7,7604519.0,0,2923720.0,,64316.48,0.0,1.0
Maryland,2016,2,4.6,8155919.0,0,3257784.0,,64297.6,0.0,1.0
Maryland,2016,3,4.5,9364674.0,0,3612124.0,,64278.72,0.0,1.0
Maryland,2016,4,4.0,9101192.0,0,3420038.0,,64966.74,0.0,1.0
Maryland,2016,5,3.9,9194919.0,0,3401244.0,,64947.68,0.0,1.0
Maryland,2016,6,4.4,9588729.0,0,3432630.0,,64928.64,0.0,1.0
Maryland,2016,7,4.4,8514087.0,0,3001247.0,,65434.72,0.0,1.0
Maryland,2016,8,4.3,8970811.0,0,3599008.0,,65415.55,0.0,1.0
Maryland,2016,9,4.0,9149179.0,0,3369346.0,,65396.38,0.0,1.0
Maryland,2016,10,4.2,8960317.0,0,3461338.0,,65930.11,0.0,1.0
Maryland,2016,11,4.0,8339976.0,0,3349232.0,,65910.8,0.0,1.0
Maryland,2016,12,3.9,8147168.0,0,3479311.0,,65891.51,0.0,1.0
Maryland,2017,1,4.5,7898001.0,0,3427562.0,,65739.51,,
Maryland,2017,2,4.5,7773517.0,0,3144043.0,,65726.82,,
Maryland,2017,3,4.1,8267946.0,0,3554871.0,,65714.13,,
Maryland,2017,4,3.7,7898593.0,0,3352644.0,,65988.27,,
Maryland,2017,5,3.8,8588617.0,0,3562776.0,,65975.54,,
Maryland,2017,6,4.2,8935039.0,0,3492271.0,,65962.82,,
Maryland,2017,7,4.2,7546167.0,0,3439638.0,,66344.45,,
Maryland,2017,8,4.2,7964299.0,0,3648831.0,,66331.66,,
Maryland,2017,9,3.8,8281280.0,0,3441152.0,,66318.87,,
Maryland,2017,10,4.0,8524922.0,0,3627470.0,,66925.43,,
Maryland,2017,11,4.0,7858085.0,0,3487130.0,,66912.53,,
Maryland,2017,12,3.8,7272093.0,0,3491506.0,,66899.64,,
Maryland,2018,1,4.4,6828888.0,0,3611941.0,,66431.62,,
Maryland,2018,2,4.4,7098930.0,0,3294024.0,,66419.89,,
Maryland,2018,3,4.1,7502347.0,0,3652216.0,,66408.17,,
Maryland,2018,4,3.5,7920105.0,0,3513414.0,,66646.23,,
Maryland,2018,5,3.5,8420161.0,0,3676904.0,,66634.47,,
Maryland,2018,6,4.2,8040626.0,0,3547362.0,,66622.72,,
Maryland,2018,7,4.0,7622878.0,0,3599831.0,,66619.23,,
Maryland,2018,8,3.8,7979165.0,0,3746010.0,,66607.49,,
Maryland,2018,9,3.4,7830817.0,0,3447589.0,,66595.74,,
Maryland,2018,10,3.5,8685851.0,0,3757683.0,,66539.39,,
Maryland,2018,11,3.3,7420424.0,0,3539162.0,,66527.66,,
Maryland,2018,12,3.4,6831067.0,0,3563654.0,,66515.94,,
Maryland,2019,1,4.1,7018459.0,0,3677517.0,,65628.9,,
Maryland,2019,2,3.9,6414597.0,0,3335358.0,,65517.6,,
Maryland,2019,3,3.6,7558561.0,0,3650298.0,,65406.68,,
Maryland,2019,4,3.0,7707673.0,0,3635183.0,,66017.48,,
Maryland,2019,5,3.1,8128341.0,0,3713326.0,,65906.09,,
Maryland,2019,6,3.6,7756236.0,0,3509158.0,,65795.07,,
Maryland,2019,7,3.7,7676951.0,0,3690726.0,,66116.03,,
Maryland,2019,8,3.5,7763556.0,0,3723648.0,,66005.04,,
Maryland,2019,9,3.0,8237422.0,0,3534655.0,,65894.41,,
Maryland,2019,10,3.1,8571439.0,0,3810290.0,,66119.25,,
Maryland,2019,11,3.0,7386895.0,0,3500572.0,,66008.81,,
Maryland,2019,12,2.9,7132750.0,0,3627694.0,,65898.73,,
Maryland,2020,1,3.5,7351733.0,0,3693175.0,0.36,64065.26,0.0,1.0
Maryland,2020,2,3.5,7132425.0,0,3416559.0,6.42,64067.3,0.0,1.0
Maryland,2020,3,4.1,5820085.0,0,3334350.0,47.85,64069.33,0.0,1.0
Maryland,2020,4,8.6,3012218.0,1,2331612.0,92.59,59984.15,0.0,1.0
Maryland,2020,5,9.1,3065986.0,1,2384556.0,89.76,59986.05,0.0,1.0
Maryland,2020,6,8.2,3609222.0,1,2659723.0,72.35,59987.95,0.0,1.0
Maryland,2020,7,8.0,4198818.0,1,2729375.0,61.6,63860.54,0.0,1.0
Maryland,2020,8,7.0,4348409.0,1,2869554.0,56.22,63862.56,0.0,1.0
Maryland,2020,9,7.0,4269409.0,1,2890017.0,53.24,63864.59,0.0,1.0
Maryland,2020,10,6.5,4544284.0,1,3099346.0,52.11,64086.8,0.0,1.0
Maryland,2020,11,6.3,3949635.0,1,2927490.0,61.58,64088.83,0.0,1.0
Maryland,2020,12,6.4,3787120.0,1,3103891.0,66.75,64090.87,0.0,1.0
Maryland,2021,1,6.7,3668935.0,1,3089957.0,68.54,65992.18,,
Maryland,2021,2,6.5,3228189.0,1,2867503.0,58.5,65985.75,,
Maryland,2021,3,6.2,3924063.0,1,3325034.0,53.82,65979.32,,
Maryland,2021,4,5.6,4093192.0,1,3206558.0,51.85,65438.72,,
Maryland,2021,5,5.5,4078654.0,1,3224410.0,43.58,65432.35,,
Maryland,2021,6,6.0,4236012.0,1,3252433.0,37.73,65425.98,,
Maryland,2021,7,5.5,4469257.0,1,3376898.0,35.06,65684.99,,
Maryland,2021,8,5.2,4319424.0,1,3371164.0,28.64,65678.6,,
Maryland,2021,9,4.4,5138763.0,1,3280792.0,25.9,65672.2,,
Maryland,2021,10,4.1,5320231.0,1,3423514.0,25.73,66471.44,,
Maryland,2021,11,3.7,4984451.0,1,3346641.0,23.97,66464.97,,
Maryland,2021,12,3.1,5012959.0,1,3352234.0,23.36,66458.5,,
Maryland,2022,1,3.7,4194008.0,1,3166886.0,19.92,66469.82,,
Maryland,2022,2,3.6,4382769.0,1,3108698.0,21.77,66450.42,,
Maryland,2022,3,3.2,5062254.0,1,3538896.0,20.28,66431.02,,
Maryland,2022,4,2.7,4986652.0,1,3337266.0,19.9,66607.15,,
Maryland,2022,5,2.8,5316495.0,1,3372312.0,18.58,66587.72,,
Maryland,2022,6,3.4,5080905.0,1,3339856.0,18.49,66568.31,,
Maryland,2022,7,3.2,4738175.0,1,3408718.0,18.43,66755.55,,
Maryland,2022,8,3.2,4978342.0,1,3520329.0,19.45,66736.09,,
Maryland,2022,9,2.6,5689041.0,1,3337642.0,22.56,66716.65,,
Maryland,2022,10,2.8,5904953.0,1,3388095.0,22.47,66776.25,,
Maryland,2022,11,2.4,5367334.0,1,3281873.0,22.38,66756.81,,
Maryland,2022,12,2.1,5136111.0,1,3384463.0,22.32,66737.37,,
Maryland,2023,1,2.6,5333083.0,1,3303201.0,,67136.97,,
Maryland,2023,2,2.5,4958928.0,1,3237018.0,,67100.57,,
Maryland,2023,3,2.1,5718036.0,1,3599336.0,,67064.22,,
Maryland,2023,4,1.5,5343978.0,1,3372846.0,,67159.84,,
Maryland,2023,5,1.7,6193261.0,1,3517033.0,,67123.49,,
Maryland,2023,6,2.0,5843329.0,1,3413682.0,,67087.18,,
Maryland,2023,7,2.2,5510737.0,1,3446476.0,,68024.39,,
Maryland,2023,8,2.3,5992431.0,1,3617189.0,,67987.63,,
Maryland,2023,9,2.2,6278156.0,1,3402889.0,,67950.91,,
Maryland,2023,10,2.5,6686561.0,1,3607294.0,,68127.54,,
Maryland,2023,11,2.3,5988126.0,1,3424934.0,,68090.78,,
Maryland,2023,12,2.4,5719729.0,1,3482415.0,,68054.07,,
Maryland,2024,1,3.0,5735814.0,1,3459898.0,,68896.46,0.0,1.0
Maryland,2024,2,3.1,5554921.0,1,3408743.0,,68878.04,0.0,1.0
Maryland,2024,3,2.9,5959219.0,1,3581533.0,,68859.64,0.0,1.0
Maryland,2024,4,2.5,6416464.0,1,3648783.0,,68898.85,0.0,1.0
Maryland,2024,5,2.6,6702260.0,1,3686216.0,,68880.45,0.0,1.0
Maryland,2024,6,3.4,5921214.0,1,3529779.0,,68862.06,0.0,1.0
Maryland,2024,7,3.5,5901582.0,1,3753511.0,,69577.46,0.0,1.0
Maryland,2024,8,3.5,6077235.0,1,3774580.0,,69558.89,0.0,1.0
Maryland,2024,9,2.9,6673900.0,1,3692253.0,,69540.34,0.0,1.0
Maryland,2024,10,3.1,7411234.0,1,3846917.0,,69689.52,0.0,1.0
Maryland,2024,11,3.1,6379854.0,1,3587019.0,,69670.94,0.0,1.0
Maryland,2024,12,2.7,5986083.0,1,3663598.0,,69652.37,0.0,1.0
Maryland,2025,1,3.0,5739056.0,1,3647721.0,,,,
Maryland,2025,2,3.3,5514747.0,1,3400680.0,,,,
Maryland,2025,3,3.2,6575742.0,1,3744229.0,,,,
Maryland,2025,4,3.0,6359987.0,1,3735841.0,,,,
Maryland,2025,5,3.3,6650166.0,1,3761233.0,,,,
Maryland,2025,6,3.7,6113466.0,1,3642975.0,,,,
Maryland,2025,7,3.8,6311660.0,1,3912746.0,,,,
Maryland,2025,8,4.3,6289429.0,1,3792237.0,,,,
Maryland,2025,9,4.3,6428673.0,1,3788892.0,,,,
Maryland,2025,10,4.55,6859343.0,1,3995575.0,,,,
Maryland,2025,11,4.8,6114002.0,1,3665739.0,,,,
Maryland,2025,12,3.7,6353532.0,1,3873087.0,,,,
Massachusetts,2016,1,4.8,11271214.0,0,3352150.0,,75790.07,0.0,1.0
Massachusetts,2016,2,4.7,11544717.0,0,3402647.0,,75756.52,0.0,1.0
Massachusetts,2016,3,4.5,12997494.0,0,3714829.0,,75723.0,0.0,1.0
Massachusetts,2016,4,3.8,12339957.0,0,3516019.0,,76135.66,0.0,1.0
Massachusetts,2016,5,3.9,12126231.0,0,3458585.0,,76102.0,0.0,1.0
Massachusetts,2016,6,4.2,11779714.0,0,3487481.0,,76068.38,0.0,1.0
Massachusetts,2016,7,4.2,10577003.0,0,3336231.0,,76746.2,0.0,1.0
Massachusetts,2016,8,3.9,11159286.0,0,3562677.0,,76712.32,0.0,1.0
Massachusetts,2016,9,3.7,11931284.0,0,3467947.0,,76678.47,0.0,1.0
Massachusetts,2016,10,3.5,11828851.0,0,3495656.0,,76354.33,0.0,1.0
Massachusetts,2016,11,3.3,11115553.0,0,3397275.0,,76320.67,0.0,1.0
Massachusetts,2016,12,3.6,10301673.0,0,3497402.0,,76287.03,0.0,1.0
Massachusetts,2017,1,4.5,10990821.0,0,3360267.0,,76251.97,,
Massachusetts,2017,2,4.4,10284276.0,0,3169452.0,,76231.46,,
Massachusetts,2017,3,4.0,11971100.0,0,3527727.0,,76210.96,,
Massachusetts,2017,4,3.5,11387860.0,0,3332974.0,,76755.32,,
Massachusetts,2017,5,3.8,12056401.0,0,3495600.0,,76734.7,,
Massachusetts,2017,6,4.0,11122267.0,0,3440456.0,,76714.08,,
Massachusetts,2017,7,4.2,10168926.0,0,3322558.0,,77426.6,,
Massachusetts,2017,8,3.9,11060985.0,0,3548451.0,,77405.81,,
Massachusetts,2017,9,3.6,11550139.0,0,3379693.0,,77385.03,,
Massachusetts,2017,10,3.4,12048298.0,0,3486954.0,,78141.85,,
Massachusetts,2017,11,3.3,10879781.0,0,3352222.0,,78120.88,,
Massachusetts,2017,12,3.5,9663627.0,0,3364454.0,,78099.93,,
Massachusetts,2018,1,4.2,9892102.0,0,3301759.0,,79041.84,,
Massachusetts,2018,2,4.2,10216950.0,0,3119216.0,,79033.08,,
Massachusetts,2018,3,3.8,10799265.0,0,3406020.0,,79024.32,,
Massachusetts,2018,4,3.2,11051521.0,0,3273462.0,,79654.35,,
Massachusetts,2018,5,3.3,11559881.0,0,3437985.0,,79645.52,,
Massachusetts,2018,6,3.8,10678324.0,0,3355341.0,,79636.69,,
Massachusetts,2018,7,3.8,10266226.0,0,3460019.0,,79996.5,,
Massachusetts,2018,8,3.4,10873182.0,0,3630788.0,,79987.64,,
Massachusetts,2018,9,3.1,10990140.0,0,3350834.0,,79978.77,,
Massachusetts,2018,10,3.0,12190770.0,0,3675461.0,,80220.91,,
Massachusetts,2018,11,2.7,10561345.0,0,3424062.0,,80212.02,,
Massachusetts,2018,12,3.1,9639833.0,0,3157263.0,,80203.14,,
Massachusetts,2019,1,3.9,9823254.0,0,3422053.0,,81094.92,,
Massachusetts,2019,2,3.6,9487112.0,0,3224356.0,,81006.38,,
Massachusetts,2019,3,3.4,10529916.0,0,3503331.0,,80918.03,,
Massachusetts,2019,4,2.7,10811205.0,0,3553132.0,,81369.08,,
Massachusetts,2019,5,2.9,10935581.0,0,3557442.0,,81280.53,,
Massachusetts,2019,6,3.2,9940014.0,0,3365814.0,,81192.17,,
Massachusetts,2019,7,3.3,10515430.0,0,3495645.0,,82112.63,,
Massachusetts,2019,8,3.1,10665819.0,0,3551341.0,,82023.56,,
Massachusetts,2019,9,2.7,11260049.0,0,3396346.0,,81934.68,,
Massachusetts,2019,10,2.6,12128545.0,0,3666272.0,,82357.29,,
Massachusetts,2019,11,2.5,10527606.0,0,3338107.0,,82268.24,,
Massachusetts,2019,12,2.7,9729197.0,0,3337219.0,,82179.39,,
Massachusetts,2020,1,3.5,10540294.0,0,3386065.0,0.36,82096.45,0.0,1.0
Massachusetts,2020,2,3.4,10262024.0,0,3317084.0,6.42,82085.29,0.0,1.0
Massachusetts,2020,3,3.8,6882107.0,0,3100285.0,43.16,82074.13,0.0,1.0
Massachusetts,2020,4,17.2,2643956.0,1,2378573.0,75.93,75340.18,0.0,1.0
Massachusetts,2020,5,14.5,3222448.0,1,2397379.0,74.67,75329.94,0.0,1.0
Massachusetts,2020,6,14.7,4163255.0,1,2664817.0,68.02,75319.7,0.0,1.0
Massachusetts,2020,7,12.8,4999079.0,1,2937914.0,62.94,80763.6,0.0,1.0
Massachusetts,2020,8,10.2,4964660.0,1,2914788.0,62.04,80752.63,0.0,1.0
Massachusetts,2020,9,9.5,5144651.0,1,3191176.0,60.18,80741.66,0.0,1.0
Massachusetts,2020,10,7.9,5255163.0,1,3366368.0,53.67,82502.24,0.0,1.0
Massachusetts,2020,11,7.3,4678311.0,1,3095388.0,61.02,82491.03,0.0,1.0
Massachusetts,2020,12,7.2,4592424.0,1,3267003.0,68.28,82479.83,0.0,1.0
Massachusetts,2021,1,7.3,4320585.0,1,3105275.0,72.22,83151.81,,
Massachusetts,2021,2,6.9,4218286.0,1,3229241.0,72.22,83123.35,,
Massachusetts,2021,3,6.3,5346842.0,1,3454068.0,67.32,83094.91,,
Massachusetts,2021,4,5.5,5416888.0,1,3408947.0,60.13,84921.17,,
Massachusetts,2021,5,5.3,5749895.0,1,3353613.0,57.5,84892.14,,
Massachusetts,2021,6,5.8,6125676.0,1,3372853.0,37.5,84863.13,,
Massachusetts,2021,7,5.5,6382746.0,1,3374642.0,35.32,86270.43,,
Massachusetts,2021,8,5.0,6613119.0,1,3352863.0,33.81,86240.96,,
Massachusetts,2021,9,4.4,7756759.0,1,3388953.0,31.14,86211.52,,
Massachusetts,2021,10,4.1,7826113.0,1,3403098.0,31.01,86667.97,,
Massachusetts,2021,11,3.6,7162063.0,1,3267450.0,29.04,86638.4,,
Massachusetts,2021,12,3.6,6832684.0,1,3303691.0,31.29,86608.85,,
Massachusetts,2022,1,4.4,5633421.0,1,3079336.0,27.73,85846.27,,
Massachusetts,2022,2,4.2,6208749.0,1,2975922.0,28.03,85797.41,,
Massachusetts,2022,3,3.8,7904419.0,1,3382577.0,26.62,85748.6,,
Massachusetts,2022,4,3.2,7741202.0,1,3302735.0,21.84,86023.83,,
Massachusetts,2022,5,3.5,8237677.0,1,3296867.0,17.92,85974.95,,
Massachusetts,2022,6,3.8,8031246.0,1,3259708.0,17.81,85926.12,,
Massachusetts,2022,7,3.9,7604802.0,1,3155824.0,17.74,85728.41,,
Massachusetts,2022,8,3.9,8644270.0,1,3517968.0,18.82,85679.78,,
Massachusetts,2022,9,3.3,9443063.0,1,3493301.0,22.07,85631.2,,
Massachusetts,2022,10,3.3,8888968.0,1,3362816.0,21.94,87381.17,,
Massachusetts,2022,11,3.2,8143262.0,1,3184429.0,21.8,87331.69,,
Massachusetts,2022,12,3.3,7567662.0,1,3203532.0,21.72,87282.26,,
Massachusetts,2023,1,4.0,7592227.0,1,3149993.0,,86142.9,,
Massachusetts,2023,2,4.1,7304317.0,1,3011597.0,,86076.9,,
Massachusetts,2023,3,3.7,8894197.0,1,3421198.0,,86011.01,,
Massachusetts,2023,4,2.8,8397588.0,1,3268662.0,,86278.09,,
Massachusetts,2023,5,3.3,9182959.0,1,3350885.0,,86212.14,,
Massachusetts,2023,6,3.6,8373405.0,1,3159213.0,,86146.29,,
Massachusetts,2023,7,3.6,8195926.0,1,3057680.0,,86734.92,,
