state,year,month,UPT,PostCOVID,VRM
Arizona,2006,7,5426770.0,0,2926917.0
Arizona,2006,8,6765981.0,0,3168466.0
Arizona,2006,9,6684213.0,0,3023913.0
Arizona,2006,10,6842087.0,0,3117398.0
Arizona,2006,11,6499349.0,0,3002391.0
Arizona,2006,12,5991139.0,0,3004309.0
Arizona,2007,1,6333449.0,0,3146158.0
Arizona,2007,2,6196696.0,0,2888208.0
Arizona,2007,3,6715296.0,0,3183321.0
Arizona,2007,4,6583476.0,0,3063674.0
Arizona,2007,5,6689485.0,0,3182832.0
Arizona,2007,6,6007476.0,0,3050353.0
Arizona,2007,7,5787723.0,0,3176623.0
Arizona,2007,8,6921300.0,0,3498704.0
Arizona,2007,9,6644051.0,0,3213930.0
Arizona,2007,10,7552604.0,0,3449945.0
Arizona,2007,11,6517442.0,0,3354311.0
Arizona,2007,12,5952762.0,0,3369098.0
Arizona,2008,1,6373270.0,0,3471503.0
Arizona,2008,2,6728712.0,0,3367424.0
Arizona,2008,3,7088588.0,0,3515756.0
Arizona,2008,4,7595740.0,0,3499896.0
Arizona,2008,5,7335315.0,0,3493372.0
Arizona,2008,6,6825998.0,0,3410393.0
Arizona,2008,7,6827445.0,0,3460613.0
Arizona,2008,8,7547408.0,0,3494142.0
Arizona,2008,9,7848536.0,0,3474209.0
Arizona,2008,10,8588203.0,0,3668467.0
Arizona,2008,11,7182078.0,0,3354141.0
Arizona,2008,12,7319492.0,0,3582337.0
Arizona,2009,1,7511565.0,0,3585739.0
Arizona,2009,2,7090514.0,0,3318365.0
Arizona,2009,3,7557362.0,0,3655320.0
Arizona,2009,4,7496260.0,0,3594273.0
Arizona,2009,5,6778274.0,0,3514680.0
Arizona,2009,6,6590352.0,0,3532991.0
Arizona,2009,7,5735602.0,0,3724163.0
Arizona,2009,8,6453418.0,0,3576644.0
Arizona,2009,9,6904242.0,0,3518643.0
Arizona,2009,10,7090845.0,0,3655569.0
Arizona,2009,11,6471747.0,0,3365050.0
Arizona,2009,12,6391112.0,0,3571241.0
Arizona,2010,1,6294930.0,0,3410391.0
Arizona,2010,2,6301656.0,0,3120027.0
Arizona,2010,3,6931745.0,0,3561853.0
Arizona,2010,4,6691432.0,0,3435555.0
Arizona,2010,5,6196719.0,0,3359859.0
Arizona,2010,6,5797890.0,0,3430567.0
Arizona,2010,7,5424312.0,0,3382444.0
Arizona,2010,8,6020106.0,0,3127830.0
Arizona,2010,9,6670682.0,0,3139560.0
Arizona,2010,10,6739990.0,0,3203188.0
Arizona,2010,11,6388886.0,0,3030095.0
Arizona,2010,12,6053312.0,0,3170788.0
Arizona,2011,1,6236097.0,0,3154159.0
Arizona,2011,2,6200312.0,0,2954469.0
Arizona,2011,3,7017880.0,0,3381657.0
Arizona,2011,4,6722786.0,0,3190481.0
Arizona,2011,5,6405420.0,0,3221512.0
Arizona,2011,6,5953377.0,0,3218509.0
Arizona,2011,7,5446538.0,0,3147210.0
Arizona,2011,8,6884254.0,0,3345438.0
Arizona,2011,9,7103661.0,0,3167871.0
Arizona,2011,10,7204822.0,0,3200747.0
Arizona,2011,11,6800313.0,0,3049901.0
Arizona,2011,12,6409808.0,0,3216022.0
Arizona,2012,1,6877359.0,0,3157165.0
Arizona,2012,2,6906713.0,0,3061017.0
Arizona,2012,3,6440069.0,0,3093706.0
Arizona,2012,4,6746744.0,0,3154255.0
Arizona,2012,5,6695020.0,0,3271496.0
Arizona,2012,6,5885880.0,0,3131117.0
Arizona,2012,7,5898622.0,0,3163151.0
Arizona,2012,8,7290056.0,0,3235084.0
Arizona,2012,9,7093968.0,0,2957193.0
Arizona,2012,10,8005274.0,0,3232637.0
Arizona,2012,11,7230566.0,0,3000469.0
Arizona,2012,12,6606286.0,0,3043951.0
Arizona,2013,1,7084493.0,0,3195989.0
Arizona,2013,2,6806050.0,0,2923983.0
Arizona,2013,3,6981343.0,0,3225601.0
Arizona,2013,4,7218441.0,0,3215417.0
Arizona,2013,5,6857034.0,0,3252042.0
Arizona,2013,6,5852593.0,0,3061574.0
Arizona,2013,7,5959870.0,0,3307425.0
Arizona,2013,8,6985075.0,0,3236259.0
Arizona,2013,9,7082096.0,0,3145510.0
Arizona,2013,10,7692183.0,0,3416460.0
Arizona,2013,11,6691629.0,0,3059311.0
Arizona,2013,12,6475282.0,0,3234368.0
Arizona,2014,1,7043460.0,0,3284562.0
Arizona,2014,2,6780297.0,0,3010350.0
Arizona,2014,3,6958095.0,0,3305637.0
Arizona,2014,4,7082157.0,0,3301692.0
Arizona,2014,5,6673236.0,0,3288597.0
Arizona,2014,6,5929740.0,0,3213331.0
Arizona,2014,7,5691467.0,0,3306911.0
Arizona,2014,8,6811115.0,0,3241129.0
Arizona,2014,9,7038409.0,0,3205587.0
Arizona,2014,10,7576855.0,0,3407645.0
Arizona,2014,11,6472538.0,0,3000970.0
Arizona,2014,12,6480755.0,0,3304529.0
Arizona,2015,1,6577361.0,0,3258324.0
Arizona,2015,2,6464408.0,0,3006192.0
Arizona,2015,3,6731891.0,0,3362093.0
Arizona,2015,4,6783902.0,0,3300805.0
Arizona,2015,5,6146115.0,0,3216340.0
Arizona,2015,6,5708905.0,0,3278629.0
Arizona,2015,7,5664124.0,0,3352698.0
Arizona,2015,8,5333801.0,0,2775023.0
Arizona,2015,9,5851706.0,0,2933511.0
Arizona,2015,10,6631863.0,0,3349806.0
Arizona,2015,11,5956746.0,0,3056824.0
Arizona,2015,12,5944786.0,0,3287306.0
Arizona,2016,1,5252692.0,0,2971973.0
Arizona,2016,2,5984063.0,0,3136343.0
Arizona,2016,3,6118290.0,0,3444122.0
Arizona,2016,4,5861391.0,0,3264715.0
Arizona,2016,5,5506248.0,0,3314738.0
Arizona,2016,6,4939879.0,0,3315149.0
Arizona,2016,7,5079405.0,0,3326360.0
Arizona,2016,8,6375843.0,0,3445333.0
Arizona,2016,9,6501656.0,0,3252185.0
Arizona,2016,10,6554939.0,0,3388920.0
Arizona,2016,11,6394360.0,0,3423749.0
Arizona,2016,12,6142225.0,0,3589852.0
Arizona,2017,1,6215668.0,0,3546557.0
Arizona,2017,2,6126710.0,0,3270280.0
Arizona,2017,3,6637464.0,0,3720794.0
Arizona,2017,4,6108340.0,0,3489117.0
Arizona,2017,5,6153340.0,0,3812979.0
Arizona,2017,6,5317639.0,0,3723610.0
Arizona,2017,7,4804040.0,0,3684426.0
Arizona,2017,8,6232864.0,0,3877268.0
Arizona,2017,9,6251702.0,0,3644059.0
Arizona,2017,10,6545261.0,0,3858405.0
Arizona,2017,11,6223874.0,0,3696505.0
Arizona,2017,12,5799395.0,0,3800046.0
Arizona,2018,1,6181606.0,0,3870510.0
Arizona,2018,2,5922312.0,0,3516445.0
Arizona,2018,3,6241356.0,0,3939766.0
Arizona,2018,4,6021671.0,0,3784124.0
Arizona,2018,5,5811460.0,0,3928889.0
Arizona,2018,6,5127723.0,0,3803379.0
Arizona,2018,7,5212299.0,0,3844719.0
Arizona,2018,8,6571305.0,0,3980824.0
Arizona,2018,9,6309268.0,0,3655730.0
Arizona,2018,10,6919974.0,0,3921983.0
Arizona,2018,11,6437336.0,0,3750529.0
Arizona,2018,12,5775018.0,0,3783441.0
Arizona,2019,1,6325724.0,0,3907902.0
Arizona,2019,2,5792532.0,0,3544639.0
Arizona,2019,3,6105021.0,0,3871354.0
Arizona,2019,4,6264087.0,0,3851380.0
Arizona,2019,5,5961981.0,0,3957263.0
Arizona,2019,6,5054367.0,0,3743939.0
Arizona,2019,7,4825208.0,0,3947678.0
Arizona,2019,8,5736793.0,0,4015662.0
Arizona,2019,9,5769245.0,0,3776123.0
Arizona,2019,10,6336661.0,0,4049259.0
Arizona,2019,11,5550475.0,0,3764548.0
Arizona,2019,12,5261814.0,0,3890723.0
Arizona,2020,1,5715035.0,0,3970491.0
Arizona,2020,2,5504777.0,0,3703740.0
Arizona,2020,3,4117168.0,0,3932677.0
Arizona,2020,4,2674821.0,1,3568935.0
Arizona,2020,5,2774603.0,1,3210041.0
Arizona,2020,6,2764626.0,1,3395561.0
Arizona,2020,7,2501517.0,1,3464603.0
Arizona,2020,8,2452963.0,1,3567102.0
Arizona,2020,9,2621366.0,1,3513511.0
Arizona,2020,10,3009357.0,1,3653852.0
Arizona,2020,11,2803712.0,1,3480859.0
Arizona,2020,12,2844278.0,1,3625898.0
Arizona,2021,1,2686902.0,1,3547910.0
Arizona,2021,2,2656507.0,1,3321371.0
Arizona,2021,3,2962358.0,1,3716488.0
Arizona,2021,4,2945701.0,1,3607336.0
Arizona,2021,5,2841852.0,1,3567100.0
Arizona,2021,6,2642515.0,1,3556573.0
Arizona,2021,7,2918698.0,1,3622800.0
Arizona,2021,8,3283438.0,1,3623924.0
Arizona,2021,9,3264073.0,1,3503328.0
Arizona,2021,10,3621782.0,1,3559352.0
Arizona,2021,11,3598051.0,1,3482560.0
Arizona,2021,12,3336784.0,1,3523254.0
Arizona,2022,1,3394230.0,1,3429570.0
Arizona,2022,2,3316052.0,1,3228162.0
Arizona,2022,3,3719355.0,1,3599464.0
Arizona,2022,4,3651745.0,1,3399962.0
Arizona,2022,5,3583641.0,1,3461586.0
Arizona,2022,6,3329424.0,1,3418634.0
Arizona,2022,7,3189828.0,1,3398621.0
Arizona,2022,8,3993416.0,1,3567741.0
Arizona,2022,9,4050874.0,1,3427029.0
Arizona,2022,10,4109605.0,1,3500316.0
Arizona,2022,11,3818475.0,1,3406747.0
Arizona,2022,12,3491737.0,1,3472466.0
Arizona,2023,1,3425255.0,1,3455392.0
Arizona,2023,2,3310078.0,1,3204919.0
Arizona,2023,3,3855113.0,1,3624066.0
Arizona,2023,4,3682959.0,1,3438293.0
Arizona,2023,5,3731057.0,1,3654255.0
Arizona,2023,6,3438714.0,1,3546610.0
Arizona,2023,7,3480581.0,1,3557523.0
Arizona,2023,8,4214193.0,1,3765480.0
Arizona,2023,9,4321039.0,1,3565766.0
Arizona,2023,10,4621177.0,1,3687933.0
Arizona,2023,11,4448637.0,1,3548828.0
Arizona,2023,12,4035643.0,1,3555795.0
Arizona,2024,1,4226251.0,1,3665538.0
Arizona,2024,2,4174575.0,1,3457573.0
Arizona,2024,3,4434862.0,1,3619705.0
Arizona,2024,4,4373517.0,1,3596926.0
Arizona,2024,5,4480812.0,1,3667427.0
Arizona,2024,6,3758442.0,1,3482006.0
Arizona,2024,7,3636619.0,1,3640340.0
Arizona,2024,8,4398526.0,1,3684378.0
Arizona,2024,9,4546951.0,1,3493135.0
Arizona,2024,10,5175091.0,1,3742884.0
Arizona,2024,11,4974356.0,1,3475087.0
Arizona,2024,12,4842325.0,1,3622357.0
Arizona,2025,1,5042088.0,1,3686001.0
Arizona,2025,2,4875636.0,1,3339302.0
Arizona,2025,3,4948921.0,1,3618912.0
Arizona,2025,4,5183864.0,1,3600362.0
Arizona,2025,5,4872028.0,1,3614890.0
Arizona,2025,6,4129164.0,1,3524204.0
Arizona,2025,7,3455296.0,1,3672656.0
Arizona,2025,8,3905869.0,1,3639240.0
Arizona,2025,9,4114848.0,1,3547126.0
Arizona,2025,10,4300327.0,1,3759715.0
Arizona,2025,11,4050940.0,1,3455390.0
Arizona,2025,12,3926239.0,1,3681260.0
Arkansas,2002,1,112363.0,0,43288.0
Arkansas,2002,2,145831.0,0,47892.0
Arkansas,2002,3,109848.0,0,42702.0
Arkansas,2002,4,126347.0,0,20268.0
Arkansas,2002,5,36366.0,0,12347.0
Arkansas,2002,6,15711.0,0,8479.0
Arkansas,2002,7,17260.0,0,12223.0
Arkansas,2002,8,56943.0,0,15037.0
Arkansas,2002,9,173203.0,0,22609.0
Arkansas,2002,10,181169.0,0,27270.0
Arkansas,2002,11,132892.0,0,23821.0
Arkansas,2002,12,75536.0,0,24209.0
Arkansas,2003,1,136725.0,0,212884.0
Arkansas,2003,2,159849.0,0,198576.0
Arkansas,2003,3,132373.0,0,212683.0
Arkansas,2003,4,159817.0,0,217168.0
Arkansas,2003,5,63109.0,0,210653.0
Arkansas,2003,6,44713.0,0,203983.0
Arkansas,2003,7,45918.0,0,209801.0
Arkansas,2003,8,95745.0,0,212164.0
Arkansas,2003,9,234322.0,0,222313.0
Arkansas,2003,10,216965.0,0,231212.0
Arkansas,2003,11,156596.0,0,200829.0
Arkansas,2003,12,102064.0,0,208289.0
Arkansas,2004,1,273474.0,0,224175.0
Arkansas,2004,2,308731.0,0,215399.0
Arkansas,2004,3,305644.0,0,231751.0
Arkansas,2004,4,311229.0,0,228366.0
Arkansas,2004,5,192481.0,0,199164.0
Arkansas,2004,6,186894.0,0,204420.0
Arkansas,2004,7,183892.0,0,207927.0
Arkansas,2004,8,260012.0,0,212816.0
Arkansas,2004,9,373613.0,0,215166.0
Arkansas,2004,10,351276.0,0,228297.0
Arkansas,2004,11,317898.0,0,213541.0
Arkansas,2004,12,227588.0,0,203243.0
Arkansas,2005,1,256417.0,0,207759.0
Arkansas,2005,2,316512.0,0,206867.0
Arkansas,2005,3,316693.0,0,229549.0
Arkansas,2005,4,317629.0,0,223263.0
Arkansas,2005,5,238700.0,0,212725.0
Arkansas,2005,6,196186.0,0,211232.0
Arkansas,2005,7,183911.0,0,201247.0
Arkansas,2005,8,293652.0,0,230934.0
Arkansas,2005,9,387927.0,0,234276.0
Arkansas,2005,10,372136.0,0,245993.0
Arkansas,2005,11,342468.0,0,235504.0
Arkansas,2005,12,245960.0,0,228427.0
Arkansas,2006,1,300830.0,0,255815.0
Arkansas,2006,2,332267.0,0,244802.0
Arkansas,2006,3,340929.0,0,277100.0
Arkansas,2006,4,331726.0,0,268643.0
Arkansas,2006,5,277105.0,0,264536.0
Arkansas,2006,6,242009.0,0,254850.0
Arkansas,2006,7,226019.0,0,243278.0
Arkansas,2006,8,335842.0,0,280820.0
Arkansas,2006,9,381154.0,0,265502.0
Arkansas,2006,10,384439.0,0,294416.0
Arkansas,2006,11,339862.0,0,276727.0
Arkansas,2006,12,238270.0,0,250946.0
Arkansas,2007,1,311419.0,0,260744.0
Arkansas,2007,2,337255.0,0,253448.0
Arkansas,2007,3,342412.0,0,282226.0
Arkansas,2007,4,352504.0,0,270390.0
Arkansas,2007,5,282290.0,0,268645.0
Arkansas,2007,6,265002.0,0,286091.0
Arkansas,2007,7,257087.0,0,283716.0
Arkansas,2007,8,357676.0,0,282854.0
Arkansas,2007,9,374860.0,0,245358.0
Arkansas,2007,10,420740.0,0,322536.0
Arkansas,2007,11,355216.0,0,299557.0
Arkansas,2007,12,260256.0,0,281545.0
Arkansas,2008,1,324863.0,0,304815.0
Arkansas,2008,2,363492.0,0,303215.0
Arkansas,2008,3,318244.0,0,304533.0
Arkansas,2008,4,370415.0,0,314208.0
Arkansas,2008,5,283893.0,0,289394.0
Arkansas,2008,6,299497.0,0,281965.0
Arkansas,2008,7,322027.0,0,297155.0
Arkansas,2008,8,345170.0,0,292607.0
Arkansas,2008,9,458638.0,0,306035.0
Arkansas,2008,10,489727.0,0,333072.0
Arkansas,2008,11,369689.0,0,289097.0
Arkansas,2008,12,314271.0,0,457135.0
Arkansas,2009,1,312808.0,0,259492.0
Arkansas,2009,2,375634.0,0,265056.0
Arkansas,2009,3,355876.0,0,282172.0
Arkansas,2009,4,391417.0,0,286101.0
Arkansas,2009,5,252798.0,0,249953.0
Arkansas,2009,6,265044.0,0,261321.0
Arkansas,2009,7,267686.0,0,262912.0
Arkansas,2009,8,322589.0,0,265827.0
Arkansas,2009,9,449627.0,0,278811.0
Arkansas,2009,10,461338.0,0,297994.0
Arkansas,2009,11,397114.0,0,270628.0
Arkansas,2009,12,314840.0,0,277822.0
Arkansas,2010,1,341881.0,0,256222.0
Arkansas,2010,2,387514.0,0,268425.0
Arkansas,2010,3,414680.0,0,297504.0
Arkansas,2010,4,421469.0,0,293529.0
Arkansas,2010,5,267295.0,0,255539.0
Arkansas,2010,6,275840.0,0,269338.0
Arkansas,2010,7,269747.0,0,282112.0
Arkansas,2010,8,363544.0,0,280895.0
Arkansas,2010,9,478944.0,0,289674.0
Arkansas,2010,10,473559.0,0,295822.0
Arkansas,2010,11,420811.0,0,283208.0
Arkansas,2010,12,321543.0,0,276346.0
Arkansas,2011,1,338753.0,0,266230.0
Arkansas,2011,2,340969.0,0,255082.0
Arkansas,2011,3,435659.0,0,310407.0
Arkansas,2011,4,443833.0,0,294616.0
Arkansas,2011,5,334992.0,0,272737.0
Arkansas,2011,6,302380.0,0,274491.0
Arkansas,2011,7,285731.0,0,257822.0
Arkansas,2011,8,434629.0,0,291007.0
Arkansas,2011,9,539581.0,0,285857.0
Arkansas,2011,10,503606.0,0,292439.0
Arkansas,2011,11,460092.0,0,279803.0
Arkansas,2011,12,360249.0,0,278005.0
Arkansas,2012,1,266488.0,0,242005.0
Arkansas,2012,2,270242.0,0,244182.0
Arkansas,2012,3,276262.0,0,259356.0
Arkansas,2012,4,264440.0,0,246239.0
Arkansas,2012,5,271460.0,0,249771.0
Arkansas,2012,6,268916.0,0,249065.0
Arkansas,2012,7,273261.0,0,244887.0
Arkansas,2012,8,311727.0,0,259741.0
Arkansas,2012,9,283722.0,0,245018.0
Arkansas,2012,10,312101.0,0,263164.0
Arkansas,2012,11,277942.0,0,240626.0
Arkansas,2012,12,248234.0,0,239227.0
Arkansas,2013,1,279501.0,0,250247.0
Arkansas,2013,2,264685.0,0,236906.0
Arkansas,2013,3,266900.0,0,265343.0
Arkansas,2013,4,261732.0,0,247685.0
Arkansas,2013,5,253972.0,0,248764.0
Arkansas,2013,6,246252.0,0,242524.0
Arkansas,2013,7,257552.0,0,255693.0
Arkansas,2013,8,274474.0,0,257842.0
Arkansas,2013,9,256952.0,0,237437.0
Arkansas,2013,10,279438.0,0,266050.0
Arkansas,2013,11,234665.0,0,240866.0
Arkansas,2013,12,215415.0,0,237692.0
Arkansas,2014,1,245579.0,0,252000.0
Arkansas,2014,2,228266.0,0,230020.0
Arkansas,2014,3,232668.0,0,245323.0
Arkansas,2014,4,258017.0,0,263915.0
Arkansas,2014,5,247303.0,0,260084.0
Arkansas,2014,6,248701.0,0,265775.0
Arkansas,2014,7,258104.0,0,274985.0
Arkansas,2014,8,269582.0,0,265857.0
Arkansas,2014,9,270122.0,0,264064.0
Arkansas,2014,10,286347.0,0,286313.0
Arkansas,2014,11,230324.0,0,249582.0
Arkansas,2014,12,240422.0,0,272284.0
Arkansas,2015,1,246373.0,0,267732.0
Arkansas,2015,2,200025.0,0,248162.0
Arkansas,2015,3,225808.0,0,260769.0
Arkansas,2015,4,242765.0,0,274963.0
Arkansas,2015,5,226534.0,0,259059.0
Arkansas,2015,6,243252.0,0,288112.0
Arkansas,2015,7,243928.0,0,290614.0
Arkansas,2015,8,252840.0,0,283851.0
Arkansas,2015,9,258757.0,0,278346.0
Arkansas,2015,10,262704.0,0,295292.0
Arkansas,2015,11,222723.0,0,265648.0
Arkansas,2015,12,235687.0,0,285853.0
Arkansas,2016,1,217922.0,0,269897.0
Arkansas,2016,2,239850.0,0,274337.0
Arkansas,2016,3,244575.0,0,293536.0
Arkansas,2016,4,232200.0,0,279179.0
Arkansas,2016,5,225557.0,0,270943.0
Arkansas,2016,6,233058.0,0,282108.0
Arkansas,2016,7,218590.0,0,267096.0
Arkansas,2016,8,246148.0,0,291489.0
Arkansas,2016,9,246973.0,0,271418.0
Arkansas,2016,10,246901.0,0,280059.0
Arkansas,2016,11,228051.0,0,270089.0
Arkansas,2016,12,211518.0,0,280197.0
Arkansas,2017,1,216125.0,0,261450.0
Arkansas,2017,2,216819.0,0,259234.0
Arkansas,2017,3,234053.0,0,291202.0
Arkansas,2017,4,209306.0,0,261652.0
Arkansas,2017,5,216392.0,0,267976.0
Arkansas,2017,6,218306.0,0,262171.0
Arkansas,2017,7,201159.0,0,249765.0
Arkansas,2017,8,227554.0,0,276141.0
Arkansas,2017,9,218657.0,0,257565.0
Arkansas,2017,10,230020.0,0,274058.0
Arkansas,2017,11,212920.0,0,262817.0
Arkansas,2017,12,192394.0,0,257457.0
Arkansas,2018,1,199765.0,0,266439.0
Arkansas,2018,2,193077.0,0,246135.0
Arkansas,2018,3,218005.0,0,267033.0
Arkansas,2018,4,204074.0,0,250124.0
Arkansas,2018,5,213838.0,0,258537.0
Arkansas,2018,6,203394.0,0,260637.0
Arkansas,2018,7,195928.0,0,248783.0
Arkansas,2018,8,219489.0,0,263965.0
Arkansas,2018,9,196419.0,0,230657.0
Arkansas,2018,10,227035.0,0,260506.0
Arkansas,2018,11,190401.0,0,241903.0
Arkansas,2018,12,179590.0,0,239904.0
Arkansas,2019,1,178315.0,0,205161.0
Arkansas,2019,2,179793.0,0,189421.0
Arkansas,2019,3,187761.0,0,205297.0
Arkansas,2019,4,195562.0,0,205020.0
Arkansas,2019,5,193788.0,0,204936.0
Arkansas,2019,6,189778.0,0,197358.0
Arkansas,2019,7,199211.0,0,204336.0
Arkansas,2019,8,210629.0,0,205829.0
Arkansas,2019,9,204927.0,0,185480.0
Arkansas,2019,10,224952.0,0,206409.0
Arkansas,2019,11,188523.0,0,189423.0
Arkansas,2019,12,186918.0,0,197996.0
Arkansas,2020,1,199611.0,0,199415.0
Arkansas,2020,2,192311.0,0,189976.0
Arkansas,2020,3,164624.0,0,195151.0
Arkansas,2020,4,108689.0,1,184784.0
Arkansas,2020,5,101630.0,1,143738.0
Arkansas,2020,6,108826.0,1,142501.0
Arkansas,2020,7,95928.0,1,149153.0
Arkansas,2020,8,93822.0,1,150840.0
Arkansas,2020,9,96775.0,1,140616.0
Arkansas,2020,10,104396.0,1,149471.0
Arkansas,2020,11,96681.0,1,140925.0
Arkansas,2020,12,98650.0,1,154031.0
Arkansas,2021,1,91219.0,1,141390.0
Arkansas,2021,2,64018.0,1,107218.0
Arkansas,2021,3,103766.0,1,154366.0
Arkansas,2021,4,97787.0,1,148473.0
Arkansas,2021,5,92936.0,1,141390.0
Arkansas,2021,6,103037.0,1,148472.0
Arkansas,2021,7,103441.0,1,144590.0
Arkansas,2021,8,108113.0,1,150299.0
Arkansas,2021,9,109012.0,1,148472.0
Arkansas,2021,10,113242.0,1,125867.0
Arkansas,2021,11,111919.0,1,121174.0
Arkansas,2021,12,112352.0,1,130073.0
Arkansas,2022,1,103952.0,1,144405.0
Arkansas,2022,2,90445.0,1,136685.0
Arkansas,2022,3,127972.0,1,154366.0
Arkansas,2022,4,118493.0,1,145456.0
Arkansas,2022,5,126310.0,1,144406.0
Arkansas,2022,6,134562.0,1,148472.0
Arkansas,2022,7,126625.0,1,159070.0
Arkansas,2022,8,148773.0,1,154366.0
Arkansas,2022,9,140593.0,1,148472.0
Arkansas,2022,10,142663.0,1,147283.0
Arkansas,2022,11,128010.0,1,142580.0
Arkansas,2022,12,134740.0,1,151349.0
Arkansas,2023,1,136566.0,1,154855.0
Arkansas,2023,2,127128.0,1,141907.0
Arkansas,2023,3,144544.0,1,154366.0
Arkansas,2023,4,133886.0,1,141390.0
Arkansas,2023,5,149473.0,1,153344.0
Arkansas,2023,6,144783.0,1,148473.0
Arkansas,2023,7,138989.0,1,141390.0
Arkansas,2023,8,159992.0,1,152678.0
Arkansas,2023,9,149561.0,1,139563.0
Arkansas,2023,10,161477.0,1,150300.0
Arkansas,2023,11,148022.0,1,126741.0
Arkansas,2023,12,138234.0,1,141390.0
Arkansas,2024,1,132743.0,1,144977.0
Arkansas,2024,2,147883.0,1,142579.0
Arkansas,2024,3,152096.0,1,147283.0
Arkansas,2024,4,151911.0,1,145762.0
Arkansas,2024,5,153789.0,1,148696.0
Arkansas,2024,6,139385.0,1,110725.0
Arkansas,2024,7,133015.0,1,131090.0
Arkansas,2024,8,144539.0,1,145178.0
Arkansas,2024,9,143187.0,1,146712.0
Arkansas,2024,10,166567.0,1,144892.0
Arkansas,2024,11,144625.0,1,130894.0
Arkansas,2024,12,136727.0,1,133705.0
Arkansas,2025,1,144922.0,1,135232.0
Arkansas,2025,2,124670.0,1,133792.0
Arkansas,2025,3,141422.0,1,147027.0
Arkansas,2025,4,144694.0,1,133420.0
Arkansas,2025,5,156054.0,1,135542.0
Arkansas,2025,6,149972.0,1,138355.0
Arkansas,2025,7,154608.0,1,133399.0
Arkansas,2025,8,148389.0,1,131325.0
Arkansas,2025,9,144372.0,1,121257.0
Arkansas,2025,10,164907.0,1,140873.0
Arkansas,2025,11,143539.0,1,125961.0
Arkansas,2025,12,142462.0,1,133519.0
California,2002,1,80821879.0,0,28028926.0
California,2002,2,74014797.0,0,25142491.0
California,2002,3,81855203.0,0,27702888.0
California,2002,4,82196616.0,0,26936302.0
California,2002,5,84003707.0,0,27617437.0
California,2002,6,78114129.0,0,25935786.0
California,2002,7,79105530.0,0,26408057.0
California,2002,8,78632906.0,0,26491173.0
California,2002,9,77034419.0,0,24906010.0
California,2002,10,84228020.0,0,26652435.0
California,2002,11,73927073.0,0,25129364.0
California,2002,12,73388664.0,0,25971339.0
California,2003,1,77459607.0,0,28631500.0
California,2003,2,73278975.0,0,26032860.0
California,2003,3,81593268.0,0,28283120.0
California,2003,4,80065246.0,0,28119905.0
California,2003,5,81047562.0,0,28308292.0
California,2003,6,76552225.0,0,27426909.0
California,2003,7,80032045.0,0,27948961.0
California,2003,8,79990263.0,0,27777791.0
California,2003,9,78928124.0,0,27114504.0
California,2003,10,64916910.0,0,24087074.0
California,2003,11,56567129.0,0,21843819.0
California,2003,12,72145571.0,0,27509760.0
California,2004,1,76499641.0,0,27835651.0
California,2004,2,74214827.0,0,26234988.0
California,2004,3,85351362.0,0,28761259.0
California,2004,4,80241210.0,0,27487245.0
California,2004,5,80119603.0,0,27214222.0
California,2004,6,78768560.0,0,27415859.0
California,2004,7,79693180.0,0,27546627.0
California,2004,8,80833679.0,0,27887139.0
California,2004,9,81865603.0,0,26890994.0
California,2004,10,83467617.0,0,27577306.0
California,2004,11,77839200.0,0,26786985.0
California,2004,12,75124883.0,0,27382799.0
California,2005,1,74446708.0,0,28344258.0
California,2005,2,70782707.0,0,25450391.0
California,2005,3,83248266.0,0,28483222.0
California,2005,4,81273255.0,0,27356253.0
California,2005,5,81902630.0,0,27831120.0
California,2005,6,81731896.0,0,27333939.0
California,2005,7,79432737.0,0,26969686.0
California,2005,8,83487479.0,0,28259464.0
California,2005,9,83250790.0,0,26767229.0
California,2005,10,85893912.0,0,27131146.0
California,2005,11,79698818.0,0,26669759.0
California,2005,12,77893372.0,0,27476425.0
California,2006,1,79830535.0,0,28375021.0
California,2006,2,76834920.0,0,25918216.0
California,2006,3,87255622.0,0,29479176.0
California,2006,4,79810393.0,0,27287018.0
California,2006,5,88607806.0,0,28798547.0
California,2006,6,86448898.0,0,28297079.0
California,2006,7,81899524.0,0,27656394.0
California,2006,8,87578466.0,0,29190640.0
California,2006,9,85527747.0,0,27286033.0
California,2006,10,90313038.0,0,28915361.0
California,2006,11,82458247.0,0,27954738.0
California,2006,12,78861406.0,0,27470639.0
California,2007,1,82849316.0,0,29284427.0
California,2007,2,78011510.0,0,26654244.0
California,2007,3,89648203.0,0,29738810.0
California,2007,4,84310336.0,0,28367988.0
California,2007,5,89430048.0,0,29434255.0
California,2007,6,86166145.0,0,28551361.0
California,2007,7,79561265.0,0,27921044.0
California,2007,8,85823305.0,0,29729328.0
California,2007,9,81191940.0,0,27484885.0
California,2007,10,89417197.0,0,29862896.0
California,2007,11,81117091.0,0,28306660.0
California,2007,12,76327140.0,0,28242656.0
California,2008,1,79340446.0,0,29230665.0
California,2008,2,79651981.0,0,27656637.0
California,2008,3,85645831.0,0,28983436.0
California,2008,4,87222318.0,0,29017299.0
California,2008,5,88990148.0,0,29112134.0
California,2008,6,86707548.0,0,28495102.0
California,2008,7,90267689.0,0,29143890.0
California,2008,8,87691695.0,0,28713460.0
California,2008,9,90183986.0,0,28094763.0
California,2008,10,94703757.0,0,29854044.0
