State,Year,Month,Ridership_UPT,PostCOVID
CT,2019,7,3022807.0,0
CT,2019,8,3046527.0,0
CT,2019,9,3117979.0,0
CT,2019,10,3497043.0,0
CT,2019,11,2930132.0,0
CT,2019,12,2762311.0,0
CT,2020,1,3027082.0,1
CT,2020,2,2925159.0,1
CT,2020,3,2259854.0,1
CT,2020,4,1273906.0,1
CT,2020,5,1406292.0,1
CT,2020,6,1795910.0,1
CT,2020,7,2015707.0,1
CT,2020,8,2054527.0,1
CT,2020,9,2236533.0,1
CT,2020,10,2041355.0,1
CT,2020,11,1727695.0,1
CT,2020,12,1639115.0,1
CT,2021,1,1554150.0,1
CT,2021,2,1389591.0,1
CT,2021,3,1806207.0,1
CT,2021,4,1806860.0,1
CT,2021,5,1837707.0,1
CT,2021,6,1931262.0,1
CT,2021,7,2053824.0,1
CT,2021,8,2032984.0,1
CT,2021,9,2129350.0,1
CT,2021,10,2053024.0,1
CT,2021,11,1965269.0,1
CT,2021,12,1897449.0,1
CT,2022,1,1579444.0,1
CT,2022,2,1671794.0,1
CT,2022,3,2047512.0,1
CT,2022,4,2339035.0,1
CT,2022,5,2527836.0,1
CT,2022,6,2728425.0,1
CT,2022,7,2775535.0,1
CT,2022,8,3097692.0,1
CT,2022,9,3339369.0,1
CT,2022,10,3346576.0,1
CT,2022,11,3194297.0,1
CT,2022,12,3110632.0,1
CT,2023,1,3063825.0,1
CT,2023,2,2872927.0,1
CT,2023,3,3402826.0,1
CT,2023,4,2697527.0,1
CT,2023,5,2811462.0,1
CT,2023,6,2598898.0,1
CT,2023,7,2403592.0,1
CT,2023,8,2730508.0,1
CT,2023,9,2555568.0,1
CT,2023,10,2755663.0,1
CT,2023,11,2542876.0,1
CT,2023,12,2317908.0,1
CT,2024,1,2358661.0,1
CT,2024,2,2372849.0,1
CT,2024,3,2448328.0,1
CT,2024,4,2527496.0,1
CT,2024,5,2647721.0,1
CT,2024,6,2502590.0,1
CT,2024,7,2608763.0,1
CT,2024,8,2433026.0,1
CT,2024,9,2530171.0,1
CT,2024,10,2710962.0,1
CT,2024,11,2399009.0,1
CT,2024,12,2240183.0,1
CT,2025,1,2241147.0,1
CT,2025,2,2085624.0,1
CT,2025,3,2386198.0,1
CT,2025,4,2502709.0,1
CT,2025,5,2444640.0,1
CT,2025,6,2317721.0,1
CT,2025,7,2425778.0,1
CT,2025,8,2448224.0,1
CT,2025,9,2540537.0,1
CT,2025,10,2681730.0,1
CT,2025,11,2454160.0,1
CT,2025,12,2089613.0,1
DC,2002,1,12002759.0,0
DC,2002,2,11164687.0,0
DC,2002,3,12191916.0,0
DC,2002,4,12609124.0,0
DC,2002,5,14766372.0,0
DC,2002,6,12006032.0,0
DC,2002,7,13025063.0,0
DC,2002,8,13184053.0,0
DC,2002,9,12935286.0,0
DC,2002,10,13048307.0,0
DC,2002,11,11701678.0,0
DC,2002,12,11245764.0,0
DC,2003,1,11785493.0,0
DC,2003,2,11308130.0,0
DC,2003,3,12501807.0,0
DC,2003,4,13000000.0,0
DC,2003,5,12571665.0,0
DC,2003,6,12679277.0,0
DC,2003,7,13175155.0,0
DC,2003,8,12571793.0,0
DC,2003,9,12597119.0,0
DC,2003,10,13423224.0,0
DC,2003,11,11524288.0,0
DC,2003,12,11468137.0,0
DC,2004,1,12535608.0,0
DC,2004,2,11204943.0,0
DC,2004,3,13058217.0,0
DC,2004,4,13718934.0,0
DC,2004,5,12103332.0,0
DC,2004,6,11929560.0,0
DC,2004,7,11658231.0,0
DC,2004,8,10553017.0,0
