state,year,month,GDP_billions,population_monthly,gdp_per_capita
New York,2024,12,1859.62,20002343.0,92970.11
North Carolina,2015,1,522.76,10037218.0,52082.16
North Carolina,2015,2,522.76,10047600.0,52028.35
North Carolina,2015,3,522.76,10057982.0,51974.64
North Carolina,2015,4,525.19,10068364.0,52162.4
North Carolina,2015,5,525.19,10078746.0,52108.67
North Carolina,2015,6,525.19,10089128.0,52055.04
North Carolina,2015,7,526.39,10099510.0,52120.35
North Carolina,2015,8,526.39,10109892.0,52066.83
North Carolina,2015,9,526.39,10120274.0,52013.41
North Carolina,2015,10,526.58,10130656.0,51978.86
North Carolina,2015,11,526.58,10141038.0,51925.65
North Carolina,2015,12,526.58,10151420.0,51872.55
North Carolina,2016,1,533.36,10161802.0,52486.75
North Carolina,2016,2,533.36,10171298.333333334,52437.75
North Carolina,2016,3,533.36,10180794.666666666,52388.84
North Carolina,2016,4,532.59,10190291.0,52264.45
North Carolina,2016,5,532.59,10199787.333333334,52215.79
North Carolina,2016,6,532.59,10209283.666666666,52167.23
North Carolina,2016,7,536.86,10218780.0,52536.6
North Carolina,2016,8,536.86,10228276.333333334,52487.83
North Carolina,2016,9,536.86,10237772.666666666,52439.14
North Carolina,2016,10,542.43,10247269.0,52934.1
North Carolina,2016,11,542.43,10256765.333333334,52885.09
North Carolina,2016,12,542.43,10266261.666666666,52836.18
North Carolina,2017,1,544.01,10275758.0,52941.11
North Carolina,2017,2,544.01,10285391.333333334,52891.52
North Carolina,2017,3,544.01,10295024.666666666,52842.03
North Carolina,2017,4,544.15,10304658.0,52806.22
North Carolina,2017,5,544.15,10314291.333333334,52756.9
North Carolina,2017,6,544.15,10323924.666666666,52707.67
North Carolina,2017,7,546.26,10333558.0,52862.72
North Carolina,2017,8,546.26,10343191.333333334,52813.49
North Carolina,2017,9,546.26,10352824.666666666,52764.34
North Carolina,2017,10,552.82,10362458.0,53348.35
North Carolina,2017,11,552.82,10372091.333333334,53298.8
North Carolina,2017,12,552.82,10381724.666666666,53249.34
North Carolina,2018,1,553.01,10391358.0,53218.26
North Carolina,2018,2,553.01,10400526.833333334,53171.34
North Carolina,2018,3,553.01,10409695.666666666,53124.51
North Carolina,2018,4,557.12,10418864.5,53472.24
North Carolina,2018,5,557.12,10428033.333333334,53425.22
North Carolina,2018,6,557.12,10437202.166666666,53378.29
North Carolina,2018,7,556.83,10446371.0,53303.68
North Carolina,2018,8,556.83,10455539.833333334,53256.93
North Carolina,2018,9,556.83,10464708.666666666,53210.27
North Carolina,2018,10,559.33,10473877.5,53402.38
North Carolina,2018,11,559.33,10483046.333333334,53355.67
North Carolina,2018,12,559.33,10492215.166666666,53309.05
North Carolina,2019,1,561.12,10501384.0,53432.96
North Carolina,2019,2,561.12,10497119.916666666,53454.66
North Carolina,2019,3,561.12,10492855.833333334,53476.39
North Carolina,2019,4,564.03,10488591.75,53775.57
North Carolina,2019,5,564.03,10484327.666666666,53797.44
North Carolina,2019,6,564.03,10480063.583333334,53819.33
North Carolina,2019,7,570.49,10475799.5,54457.9
North Carolina,2019,8,570.49,10471535.416666666,54480.07
North Carolina,2019,9,570.49,10467271.333333334,54502.27
North Carolina,2019,10,576.27,10463007.25,55076.9
North Carolina,2019,11,576.27,10458743.166666666,55099.35
North Carolina,2019,12,576.27,10454479.083333334,55121.83
North Carolina,2020,1,572.53,10450215.0,54786.43
North Carolina,2020,2,572.53,10459822.333333334,54736.11
North Carolina,2020,3,572.53,10469429.666666666,54685.88
North Carolina,2020,4,531.38,10479037.0,50708.86
North Carolina,2020,5,531.38,10488644.333333334,50662.41
North Carolina,2020,6,531.38,10498251.666666666,50616.05
North Carolina,2020,7,574.37,10507859.0,54660.99
North Carolina,2020,8,574.37,10517466.333333334,54611.06
North Carolina,2020,9,574.37,10527073.666666666,54561.22
North Carolina,2020,10,578.84,10536681.0,54935.71
North Carolina,2020,11,578.84,10546288.333333334,54885.66
North Carolina,2020,12,578.84,10555895.666666666,54835.71
North Carolina,2021,1,587.21,10565503.0,55578.04
North Carolina,2021,2,587.21,10577191.75,55516.63
North Carolina,2021,3,587.21,10588880.5,55455.34
North Carolina,2021,4,596.72,10600569.25,56291.32
North Carolina,2021,5,596.72,10612258.0,56229.32
North Carolina,2021,6,596.72,10623946.75,56167.45
North Carolina,2021,7,600.81,10635635.5,56490.28
North Carolina,2021,8,600.81,10647324.25,56428.26
North Carolina,2021,9,600.81,10659013.0,56366.38
North Carolina,2021,10,612.43,10670701.75,57393.6
North Carolina,2021,11,612.43,10682390.5,57330.8
North Carolina,2021,12,612.43,10694079.25,57268.14
North Carolina,2022,1,617.82,10705768.0,57709.08
North Carolina,2022,2,617.82,10719608.083333334,57634.57
North Carolina,2022,3,617.82,10733448.166666666,57560.25
North Carolina,2022,4,616.18,10747288.25,57333.53
North Carolina,2022,5,616.18,10761128.333333334,57259.79
North Carolina,2022,6,616.18,10774968.416666666,57186.25
North Carolina,2022,7,619.95,10788808.5,57462.32
North Carolina,2022,8,619.95,10802648.583333334,57388.7
North Carolina,2022,9,619.95,10816488.666666666,57315.27
North Carolina,2022,10,628.71,10830328.75,58050.87
North Carolina,2022,11,628.71,10844168.833333334,57976.78
North Carolina,2022,12,628.71,10858008.916666666,57902.88
North Carolina,2023,1,636.6,10871849.0,58554.9
North Carolina,2023,2,636.6,10886866.666666666,58474.12
North Carolina,2023,3,636.6,10901884.333333334,58393.57
North Carolina,2023,4,636.04,10916902.0,58261.95
North Carolina,2023,5,636.04,10931919.666666666,58181.91
North Carolina,2023,6,636.04,10946937.333333334,58102.1
North Carolina,2023,7,646.4,10961955.0,58967.58
North Carolina,2023,8,646.4,10976972.666666666,58886.91
North Carolina,2023,9,646.4,10991990.333333334,58806.46
North Carolina,2023,10,653.14,11007008.0,59338.56
North Carolina,2023,11,653.14,11022025.666666666,59257.71
North Carolina,2023,12,653.14,11037043.333333334,59177.08
North Carolina,2024,1,654.8,11052061.0,59246.87
North Carolina,2024,2,654.8,11064219.916666666,59181.76
North Carolina,2024,3,654.8,11076378.833333334,59116.79
North Carolina,2024,4,661.17,11088537.75,59626.44
North Carolina,2024,5,661.17,11100696.666666666,59561.13
North Carolina,2024,6,661.17,11112855.583333334,59495.96
North Carolina,2024,7,667.95,11125014.5,60040.37
North Carolina,2024,8,667.95,11137173.416666666,59974.82
North Carolina,2024,9,667.95,11149332.333333334,59909.42
North Carolina,2024,10,672.6,11161491.25,60260.76
North Carolina,2024,11,672.6,11173650.166666666,60195.19
North Carolina,2024,12,672.6,11185809.083333334,60129.76
North Dakota,2015,1,61.26,755537.0,81081.4
North Dakota,2015,2,61.26,755585.0833333334,81076.24
North Dakota,2015,3,61.26,755633.1666666666,81071.08
North Dakota,2015,4,58.67,755681.25,77638.55
North Dakota,2015,5,58.67,755729.3333333334,77633.61
North Dakota,2015,6,58.67,755777.4166666666,77628.68
North Dakota,2015,7,57.69,755825.5,76327.14
North Dakota,2015,8,57.69,755873.5833333334,76322.29
North Dakota,2015,9,57.69,755921.6666666666,76317.43
North Dakota,2015,10,57.16,755969.75,75611.49
North Dakota,2015,11,57.16,756017.8333333334,75606.68
North Dakota,2015,12,57.16,756065.9166666666,75601.87
North Dakota,2016,1,55.68,756114.0,73639.69
North Dakota,2016,2,55.68,756167.4166666666,73634.49
North Dakota,2016,3,55.68,756220.8333333334,73629.29
North Dakota,2016,4,54.12,756274.25,71561.34
North Dakota,2016,5,54.12,756327.6666666666,71556.29
North Dakota,2016,6,54.12,756381.0833333334,71551.23
North Dakota,2016,7,54.53,756434.5,72088.2
North Dakota,2016,8,54.53,756487.9166666666,72083.11
North Dakota,2016,9,54.53,756541.3333333334,72078.02
North Dakota,2016,10,54.7,756594.75,72297.62
North Dakota,2016,11,54.7,756648.1666666666,72292.52
North Dakota,2016,12,54.7,756701.5833333334,72287.41
North Dakota,2017,1,55.45,756755.0,73273.38
North Dakota,2017,2,55.45,757030.5833333334,73246.71
North Dakota,2017,3,55.45,757306.1666666666,73220.06
North Dakota,2017,4,56.94,757581.75,75160.21
North Dakota,2017,5,56.94,757857.3333333334,75132.87
